date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:58:55	4549/4549	------	200	untouched ('')	image/png	etag:%2289ca796a9d7d51:0%22	https://clients.automanager.com/images/jqueryui/ui-icons_cc0000_256x240.png	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/clients.automanager.com/images/jqueryui/ui-icons_cc0000_256x240.png	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:55	326/326	------	200	untouched ('')	image/png	etag:%221cfaa396a9d7d51:0%22	https://clients.automanager.com/images/jqueryui/ui-bg_diagonals-small_10_001122_40x40.png	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/clients.automanager.com/images/jqueryui/ui-bg_diagonals-small_10_001122_40x40.png	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:55	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Nov%202020%2019:53:46%20GMT	http://www.motorcars-intl.com/testimonies-and-customer-reviews	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/testimonies-and-customer-reviews.21.delayed	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:55	205/205	------	200	untouched ('')	image/png	etag:%221cfaa396a9d7d51:0%22	https://clients.automanager.com/images/jqueryui/ui-bg_flat_0_000000_40x100.png	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/clients.automanager.com/images/jqueryui/ui-bg_flat_0_000000_40x100.png	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:55	91541/91541	------	200	untouched ('OK')	application/x-javascript	date:Tue,%2024%20Nov%202020%2019:53:35%20GMT	https://connect.facebook.net/en_US/fbevents.js	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/connect.facebook.net/en_US/fbevents.js	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:55	36852/36852	------	200	untouched ('')	image/png	etag:0x8D4B72AF525560B	https://automanager.blob.core.windows.net/wmclients/033666/images/motorcars-international-logo.png	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmclients/033666/images/motorcars-international-logo.png	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:55	448333/448333	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:37%20GMT	https://www.motorcars-intl.com/	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/index.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:56	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Nov%202020%2019:53:51%20GMT	http://www.motorcars-intl.com/contact-us	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/contact-us.29.delayed	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:56	450461/450461	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:37%20GMT	https://www.motorcars-intl.com/inventory	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/inventory.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:56	614373/614373	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:38%20GMT	https://www.motorcars-intl.com/inventory/sold	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/inventory/sold.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:57	328336/328336	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:39%20GMT	https://www.motorcars-intl.com/custom-08	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/custom-08.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:57	330857/330857	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:41%20GMT	https://www.motorcars-intl.com/vehicle-finder	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/vehicle-finder.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
