date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:56:31	8001/8001	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E6F1B612BFB8	https://motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med5.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med5.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:31	6345/6345	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E6F1B9F40AF5	https://motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med6.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med6.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:31	8275/8275	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E6F1B9B5C7DD	https://motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med7.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med7.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:32	7043/7043	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E6F1BA30A052	https://motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med8.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med8.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:32	7823/7823	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E6F1BAB11E3C	https://motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med9.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med9.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:33	5294/5294	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E6F1BA6EBC59	https://motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med10.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med10.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:33	5907/5907	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E6F1BB4D141A	https://motorcarsdata.blob.core.windows.net/content/full/wiesman_MF4_med1.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/wiesman_MF4_med1.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:34	5624/5624	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E6F1BB0F6D46	https://motorcarsdata.blob.core.windows.net/content/full/wiesman_MF4_med2.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/wiesman_MF4_med2.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:34	6228/6228	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E6F1BB8626F0	https://motorcarsdata.blob.core.windows.net/content/full/wiesman_MF4_med3.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/wiesman_MF4_med3.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:35	10192/10192	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E6F1BC0656B8	https://motorcarsdata.blob.core.windows.net/content/full/wiesman_MF4_med4.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/wiesman_MF4_med4.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:35	7034/7034	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E6F1BBC888D3	https://motorcarsdata.blob.core.windows.net/content/full/wiesman_MF4_med5.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/wiesman_MF4_med5.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:35	4120/4120	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E6F1BFA2F613	https://motorcarsdata.blob.core.windows.net/content/full/wiesman_MF4_med6.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/wiesman_MF4_med6.jpg	(from https://www.motorcars-intl.com/custom-08)
